,kic_primary,gaia_id_primary,gaia_id_match,chisq,dec_match_gaia,dec_match_keptime,ra_match_gaia,ra_match_keptime
2403,5008245,2.10E+18,2.10E+18,10.87137413,40.14229873,40.14230853,290.9310255,290.9310406
2404,5008245,2.10E+18,2.10E+18,29.57568169,40.13755667,40.13757109,290.9554512,290.9554724
2405,5008245,2.10E+18,2.10E+18,12.35201645,40.14623419,40.14624315,290.9110753,290.9110856
2406,5008245,2.10E+18,2.10E+18,7.348011017,40.15023755,40.15023658,290.9209566,290.9209672
2407,5008245,2.10E+18,2.10E+18,0.81638211,40.13615132,40.13616523,290.933998,290.9340089
2408,5008245,2.10E+18,2.10E+18,13.53514481,40.10365118,40.10365593,290.9660536,290.9660662
2409,5008245,2.10E+18,2.10E+18,9.545264244,40.11066212,40.11067788,290.9030233,290.9030429
2410,5008245,2.10E+18,2.10E+18,15.7175827,40.11805069,40.11805726,290.9400774,290.940126
2411,5008245,2.10E+18,2.10E+18,36.55138016,40.1178722,40.11790852,290.9469618,290.9469938
2412,5008245,2.10E+18,2.10E+18,34.32820511,40.11680794,40.11681211,290.9106621,290.9106702
2413,5008245,2.10E+18,2.10E+18,10.10702705,40.10712648,40.10715821,290.904784,290.9047956
2414,5008245,2.10E+18,2.10E+18,7.917510033,40.10723869,40.10725871,290.9221036,290.9221129
2415,5008245,2.10E+18,2.10E+18,3.220888615,40.13102535,40.13104304,290.9053263,290.9053299
2416,5008245,2.10E+18,2.10E+18,6.003123283,40.15044205,40.15045627,290.95556,290.9555647
2417,5008245,2.10E+18,2.10E+18,10.19448853,40.12409804,40.12410197,290.9642122,290.9642167
2418,5008245,2.10E+18,2.10E+18,7.332714081,40.10728666,40.10730908,290.9467004,290.9467181
2419,5008245,2.10E+18,2.10E+18,21.10294342,40.12559434,40.1256154,290.9661706,290.966187
2420,5008245,2.10E+18,2.10E+18,28.80607224,40.12204013,40.12204823,290.9675496,290.9675595
2421,5008245,2.10E+18,2.10E+18,11.20547962,40.12977746,40.12981111,290.9499754,290.9499996
2422,5008245,2.10E+18,2.10E+18,28.56980705,40.1416484,40.14168791,290.961663,290.9616642
2423,5008245,2.10E+18,2.10E+18,7.62250042,40.12247332,40.12248147,290.9709341,290.9709509
2424,5008245,2.10E+18,2.10E+18,10.87057972,40.15124297,40.15126125,290.9512086,290.9512144
2425,5008245,2.10E+18,2.10E+18,12.36071777,40.14952779,40.14955187,290.9442519,290.9442425
2426,5008245,2.10E+18,2.10E+18,7.814473152,40.14974503,40.14975118,290.9346196,290.9346232
2427,5008245,2.10E+18,2.10E+18,20.83553696,40.15240362,40.15245387,290.9207797,290.9207871
2428,5008245,2.10E+18,2.10E+18,2.16263485,40.11662492,40.11664474,290.9663247,290.9663389
2429,5008245,2.10E+18,2.10E+18,28.88994026,40.15509857,40.1551297,290.9470799,290.9470971
2430,5008245,2.10E+18,2.10E+18,9.911996841,40.14913699,40.14916157,290.9525569,290.9525761
2431,5008245,2.10E+18,2.10E+18,5.420840263,40.13367143,40.13368395,290.9645572,290.9645704
2432,5008245,2.10E+18,2.10E+18,2.282686234,40.12281418,40.12284441,290.9581033,290.9581154
2433,5008245,2.10E+18,2.10E+18,6.371560574,40.13875912,40.13878173,290.8988487,290.8988682
2434,5008245,2.10E+18,2.10E+18,1.98005569,40.13748558,40.13749355,290.9451006,290.9451155
2435,5008245,2.10E+18,2.10E+18,1.848853707,40.11660031,40.11660581,290.9317787,290.9318002
2436,5008245,2.10E+18,2.10E+18,19.55691528,40.11573752,40.11577157,290.932531,290.9325503
2437,5008245,2.10E+18,2.10E+18,11.78721809,40.1055329,40.10551788,290.92565,290.925642
2438,5008245,2.10E+18,2.10E+18,51.55916214,40.13772416,40.13773655,290.9098422,290.909854
2439,5008245,2.10E+18,2.10E+18,8.83526516,40.12608701,40.12612596,290.9669301,290.9669359
2440,5008245,2.10E+18,2.10E+18,8.709407806,40.12337489,40.12338918,290.9077648,290.9077662
2441,5008245,2.10E+18,2.10E+18,29.34580803,40.12083993,40.12085486,290.9332375,290.9332454
2442,5008245,2.10E+18,2.10E+18,4.720176697,40.13290016,40.13291428,290.9285238,290.9285322
2443,5008245,2.10E+18,2.10E+18,9.385427475,40.11747119,40.11747055,290.93644,290.9364458
2444,5008245,2.10E+18,2.10E+18,3.766802311,40.13228427,40.13231065,290.9464192,290.9464256
2445,5008245,2.10E+18,2.10E+18,7.080909252,40.11030759,40.11032228,290.9290573,290.9290514
2446,5008245,2.10E+18,2.10E+18,10.89763927,40.10046948,40.10048664,290.9174699,290.917483
2447,5008245,2.10E+18,2.10E+18,2.108044863,40.15185607,40.15186432,290.9363256,290.9363409
2448,5008245,2.10E+18,2.10E+18,0.170107707,40.12022404,40.12023942,290.9785996,290.9786172
2449,5008245,2.10E+18,2.10E+18,0.601879299,40.12298958,40.12300973,290.972397,290.9724143
2450,5008245,2.10E+18,2.10E+18,11.75125694,40.12513925,40.12514502,290.9169895,290.9170153
2451,5008245,2.10E+18,2.10E+18,16.65138245,40.15266767,40.15268326,290.942426,290.9424207
2452,5008245,2.10E+18,2.10E+18,4.953166485,40.10702025,40.10703728,290.9349914,290.9350026
2453,5008245,2.10E+18,2.10E+18,2.129784584,40.14670009,40.14671427,290.9655264,290.9655426
2454,5008245,2.10E+18,2.10E+18,11.60548019,40.15259471,40.15260784,290.9432162,290.9432269
2455,5008245,2.10E+18,2.10E+18,5.409097195,40.15482752,40.15484129,290.9549937,290.9550027
2456,5008245,2.10E+18,2.10E+18,3.538381577,40.15329189,40.15330545,290.9330429,290.9330637
2457,5008245,2.10E+18,2.10E+18,43.05084229,40.14365323,40.14365725,290.9293138,290.9293154
2458,5008245,2.10E+18,2.10E+18,6.896829605,40.14076918,40.14077992,290.9200441,290.9200519
2459,5008245,2.10E+18,2.10E+18,8.951831818,40.11389825,40.11391819,290.9281929,290.9281923
2460,5008245,2.10E+18,2.10E+18,7.789708614,40.13836481,40.13838675,290.9112667,290.9112793
2461,5008245,2.10E+18,2.10E+18,21.46102905,40.13179419,40.13180258,290.9110396,290.9110344
2462,5008245,2.10E+18,2.10E+18,7.133886337,40.14584222,40.14585227,290.9177732,290.9177818
2463,5008245,2.10E+18,2.10E+18,21.17146492,40.1450048,40.14501723,290.9386948,290.9387114
2464,5008245,2.10E+18,2.10E+18,4.892373562,40.12857184,40.12857769,290.9178046,290.9178155
2465,5008245,2.10E+18,2.10E+18,1.172876716,40.14329121,40.1433092,290.9512097,290.9512228
2466,5008245,2.10E+18,2.10E+18,5.729657173,40.12300187,40.12301167,290.9672696,290.9672787
2467,5008245,2.10E+18,2.10E+18,17.15560722,40.11124389,40.11125367,290.9185877,290.9185927
2468,5008245,2.10E+18,2.10E+18,5.616464615,40.14080016,40.14082959,290.9717571,290.9717644
2469,5033823,2.07E+18,2.07E+18,29.61679077,40.11102678,40.11104095,297.2870236,297.2870509
2470,5033823,2.07E+18,2.07E+18,25.17099762,40.11663088,40.1166598,297.2669338,297.2669463
2471,5033823,2.07E+18,2.07E+18,26.91961288,40.14928761,40.14929929,297.2543167,297.2543251
2472,5033823,2.07E+18,2.07E+18,33.86123657,40.14461675,40.14463063,297.2709505,297.2709487
2473,5033823,2.07E+18,2.07E+18,5.12935257,40.15306627,40.15307596,297.2648293,297.2648418
2474,5033823,2.07E+18,2.07E+18,25.5218811,40.16260696,40.162609,297.2545298,297.2545511
2475,5033823,2.07E+18,2.07E+18,8.729588509,40.1163611,40.11637421,297.2423338,297.2423475
2476,5033823,2.07E+18,2.07E+18,14.99932957,40.13843938,40.13845684,297.3131003,297.3131035
2477,5033823,2.07E+18,2.07E+18,4.957318306,40.1652661,40.16527748,297.2874694,297.2874611
2478,5033823,2.07E+18,2.07E+18,33.06098175,40.15247422,40.1524818,297.2997732,297.2997798
2479,5033823,2.07E+18,2.07E+18,59.91651154,40.11409391,40.11410436,297.2951462,297.2951591
2480,5033823,2.07E+18,2.07E+18,31.44919586,40.10983025,40.10983963,297.296442,297.2964571
2481,5033823,2.07E+18,2.07E+18,11.85295296,40.11058361,40.11060219,297.2952831,297.2952956
2482,5033823,2.07E+18,2.07E+18,36.5460968,40.1468476,40.14685608,297.2644114,297.2644229
2483,5033823,2.07E+18,2.07E+18,38.26867676,40.13454973,40.13456504,297.2744142,297.2744264
2484,5033823,2.07E+18,2.07E+18,9.911541939,40.1641797,40.16418512,297.2507298,297.2507305
2485,5033823,2.07E+18,2.07E+18,22.69255066,40.16048875,40.16049707,297.2903543,297.2903551
2486,5033823,2.07E+18,2.07E+18,25.45638275,40.13745568,40.13748409,297.2516509,297.2516671
2487,5033823,2.07E+18,2.07E+18,9.649776459,40.10861609,40.10862645,297.2630053,297.2630083
2488,5033823,2.07E+18,2.07E+18,18.98672295,40.12057611,40.12059663,297.241243,297.2412545
2489,5033823,2.07E+18,2.07E+18,42.47687912,40.15727583,40.15729721,297.3037418,297.3037462
2490,5033823,2.07E+18,2.07E+18,36.35954285,40.13880127,40.13879111,297.2906395,297.2906322
2491,5033823,2.07E+18,2.07E+18,14.2661581,40.16095156,40.16095717,297.2730827,297.2730847
2492,5033823,2.07E+18,2.07E+18,15.68793964,40.11916993,40.11920086,297.3084737,297.3084943
2493,5033823,2.07E+18,2.07E+18,17.94231033,40.15468607,40.15470609,297.2758844,297.2758894
2494,5033823,2.07E+18,2.07E+18,20.49277306,40.11534506,40.11535385,297.2565907,297.2566223
2495,5033823,2.07E+18,2.07E+18,20.79167938,40.13314833,40.13316134,297.3160944,297.316112
2496,5033823,2.07E+18,2.07E+18,34.94316101,40.16351674,40.16352545,297.2658496,297.2658418
2497,5033823,2.07E+18,2.07E+18,33.66628647,40.13307219,40.13308525,297.2401133,297.2401179
2498,5033823,2.07E+18,2.07E+18,21.53583527,40.1538181,40.15384757,297.2892363,297.2892402
2499,5033823,2.07E+18,2.07E+18,2.331003666,40.14251599,40.14253141,297.2975102,297.2975114
2500,5033823,2.07E+18,2.07E+18,30.15437317,40.12576982,40.12578633,297.2612004,297.2612135
2501,5033823,2.07E+18,2.07E+18,39.28129196,40.11484223,40.11486229,297.2440104,297.2440202
2502,5033823,2.07E+18,2.07E+18,3.381850958,40.1408166,40.14083206,297.2810556,297.2810665
2503,5033823,2.07E+18,2.07E+18,15.63316727,40.12772733,40.12773953,297.2551514,297.2551579
2504,5033823,2.07E+18,2.07E+18,18.28797531,40.11310029,40.11310144,297.2688871,297.2689117
2505,5033823,2.07E+18,2.07E+18,8.616703987,40.15705309,40.15706575,297.2661948,297.2662018
2506,5033823,2.07E+18,2.07E+18,49.30978394,40.14108871,40.14110624,297.27962,297.2796314
2507,5033823,2.07E+18,2.07E+18,19.10074997,40.13859691,40.13861087,297.2464164,297.2464208
2508,5033823,2.07E+18,2.07E+18,8.273988724,40.12882453,40.12884171,297.287981,297.2879998
2509,5033823,2.07E+18,2.07E+18,12.20382023,40.13048983,40.13051891,297.2511099,297.2511234
2510,5033823,2.07E+18,2.07E+18,32.91173553,40.11178168,40.1117909,297.2507224,297.2507195
2511,5033823,2.07E+18,2.07E+18,16.23624802,40.13490892,40.13492861,297.2309143,297.2309206
2512,5033823,2.07E+18,2.07E+18,35.29180908,40.14334001,40.14334781,297.309032,297.3090405
2513,5033823,2.07E+18,2.07E+18,23.49152756,40.16344401,40.16345595,297.2664177,297.2664365
2514,5033823,2.07E+18,2.07E+18,15.49933338,40.108838,40.10885484,297.2508304,297.250857
2515,5033823,2.07E+18,2.07E+18,7.575676918,40.15323511,40.15326833,297.2758269,297.2758378
2516,5033823,2.07E+18,2.07E+18,7.181111336,40.1369757,40.13701306,297.2480435,297.2480543
2517,5033823,2.07E+18,2.07E+18,19.84971809,40.12058242,40.12060309,297.2419786,297.2420007
2518,5033823,2.07E+18,2.07E+18,10.23708725,40.11679058,40.11679805,297.2647789,297.2647748
2519,5033823,2.07E+18,2.07E+18,9.2426157,40.12951144,40.12949797,297.2909486,297.2909472
2520,5033823,2.07E+18,2.07E+18,24.99133682,40.12321393,40.12322733,297.2626623,297.2626817
2521,5033823,2.07E+18,2.07E+18,26.71501923,40.13554603,40.13555255,297.234317,297.2343283
2522,5033823,2.07E+18,2.07E+18,8.882340431,40.12660868,40.12663289,297.2431041,297.2431122
2523,5033823,2.07E+18,2.07E+18,43.22699356,40.16839248,40.1684116,297.276574,297.2765884
2524,5033823,2.07E+18,2.07E+18,4.976089954,40.14527218,40.14528905,297.2673798,297.2674021
2525,5033823,2.07E+18,2.07E+18,28.92583084,40.13307901,40.13308452,297.2655635,297.2655718
2526,5033823,2.07E+18,2.07E+18,8.926768303,40.11811756,40.11814028,297.2466113,297.246635
2527,5033823,2.07E+18,2.07E+18,15.78703308,40.14760073,40.14761032,297.2619961,297.262004
2528,5033823,2.07E+18,2.07E+18,0.094079942,40.1189945,40.11902169,297.2576645,297.2576568
2529,5033823,2.07E+18,2.07E+18,5.245369911,40.1612502,40.16126641,297.3023467,297.3023532
2530,5033823,2.07E+18,2.07E+18,33.49943542,40.13991927,40.13993614,297.2421155,297.2421226
2531,5033823,2.07E+18,2.07E+18,5.738214493,40.15313344,40.153172,297.2579955,297.2580008
2532,5033823,2.07E+18,2.07E+18,18.33953857,40.13127813,40.13130244,297.2746169,297.2746498
2533,5033823,2.07E+18,2.07E+18,12.62226391,40.14745343,40.1474781,297.2350028,297.2350156
2534,5033823,2.07E+18,2.07E+18,18.17704964,40.14121291,40.14123065,297.2657291,297.2657477
2535,5033823,2.07E+18,2.07E+18,35.27513885,40.11561397,40.11562721,297.2790215,297.2790335
2536,5033823,2.07E+18,2.07E+18,9.420885086,40.15965413,40.15966133,297.2510735,297.2510756
2537,5033823,2.07E+18,2.07E+18,15.41360474,40.14310337,40.1431116,297.2713572,297.2713695
2538,5033823,2.07E+18,2.07E+18,20.45713425,40.13808272,40.13808643,297.2650367,297.2650318
2539,5033823,2.07E+18,2.07E+18,10.87255859,40.15914013,40.15915324,297.2563319,297.2563375
2540,5033823,2.07E+18,2.07E+18,9.08377552,40.13719348,40.13721184,297.3090333,297.3090531
2541,5033823,2.07E+18,2.07E+18,7.27867794,40.14984149,40.14984952,297.3102873,297.310263
2542,5033823,2.07E+18,2.07E+18,24.61938858,40.16467368,40.16466975,297.2664799,297.2664696
2543,5033823,2.07E+18,2.07E+18,29.4131794,40.11778498,40.1178012,297.2708144,297.2708299
2544,5033823,2.07E+18,2.07E+18,1.013502479,40.15274641,40.15276885,297.2418967,297.2418967
2545,5033823,2.07E+18,2.07E+18,32.48174286,40.15359132,40.15360198,297.2409012,297.2409151
2546,5033823,2.07E+18,2.07E+18,20.41691399,40.16836833,40.16839402,297.2725826,297.2725976
2547,5033823,2.07E+18,2.07E+18,51.09120178,40.14656969,40.14658307,297.2460325,297.2460431
2548,5033823,2.07E+18,2.07E+18,19.51877213,40.14002987,40.14002272,297.2515659,297.2515872
2549,5033823,2.07E+18,2.07E+18,10.1787281,40.13688681,40.13689364,297.2542138,297.2542152
2550,5033823,2.07E+18,2.07E+18,4.383230209,40.14738213,40.14740978,297.3132523,297.3132584
2551,5033823,2.07E+18,2.07E+18,25.64980316,40.10949902,40.10949887,297.2725042,297.2725173
2552,5033823,2.07E+18,2.07E+18,46.41515732,40.13379532,40.13380928,297.2371593,297.23717
2553,5033823,2.07E+18,2.07E+18,33.52781296,40.14620101,40.14622856,297.2585825,297.25859
2554,5033823,2.07E+18,2.07E+18,2.720341682,40.15025023,40.15026936,297.3074698,297.3074704
2555,5033823,2.07E+18,2.07E+18,3.282871962,40.12831171,40.1283345,297.2712436,297.271251
2556,5033823,2.07E+18,2.07E+18,7.103687763,40.15205911,40.15207205,297.251068,297.251081
2557,5033823,2.07E+18,2.07E+18,20.9641552,40.13727757,40.13729091,297.264254,297.264267
2558,5033823,2.07E+18,2.07E+18,13.36106491,40.11791276,40.11791867,297.2626563,297.2626554
2559,5033823,2.07E+18,2.07E+18,41.15027618,40.13362379,40.13362965,297.2671457,297.2671608
2560,5033823,2.07E+18,2.07E+18,4.948831558,40.12444401,40.12444429,297.3016757,297.3016818
2561,5033823,2.07E+18,2.07E+18,14.74733734,40.1367204,40.13677302,297.2616789,297.2616852
2562,5033823,2.07E+18,2.07E+18,22.16549683,40.15729655,40.15730863,297.2424852,297.242491
2563,5033823,2.07E+18,2.07E+18,41.39202499,40.15334634,40.15336227,297.2455921,297.2456084
2564,5033823,2.07E+18,2.07E+18,13.1274004,40.15761435,40.15762714,297.2419536,297.241962
2565,5033823,2.07E+18,2.07E+18,10.67422104,40.1411501,40.14115023,297.2570632,297.2570823
2566,5033823,2.07E+18,2.07E+18,9.282412529,40.14769517,40.14772201,297.2508941,297.2509007
2567,5033823,2.07E+18,2.07E+18,10.10865402,40.15598801,40.15604486,297.2540915,297.2540905
2568,5033823,2.07E+18,2.07E+18,2.290139914,40.13395126,40.13396508,297.2363232,297.2363177
2569,5033823,2.07E+18,2.07E+18,12.62397671,40.15404226,40.15406429,297.2432006,297.2431846
2570,5033823,2.07E+18,2.07E+18,26.62347794,40.14572672,40.14574452,297.2601199,297.2601391
2571,5033823,2.07E+18,2.07E+18,17.17722511,40.15112619,40.15115111,297.2468967,297.2468812
2572,5033823,2.07E+18,2.07E+18,8.426980972,40.13666969,40.13669331,297.2590913,297.2590988
2573,5033823,2.07E+18,2.07E+18,14.75460243,40.15104685,40.15105813,297.2871542,297.2871649
2574,5033823,2.07E+18,2.07E+18,20.57860947,40.16267753,40.16270743,297.2786866,297.2787045
2575,5033823,2.07E+18,2.07E+18,8.443332672,40.13367732,40.13368585,297.3031377,297.3031433
2576,5033823,2.07E+18,2.07E+18,18.29024696,40.12688582,40.12689713,297.2620193,297.2620167
2577,5033823,2.07E+18,2.07E+18,19.66818047,40.10656613,40.10658498,297.2887851,297.2888028
2578,5033823,2.07E+18,2.07E+18,34.22508621,40.1352711,40.13528272,297.2626179,297.2626156
2579,5033823,2.07E+18,2.07E+18,18.98214722,40.14807751,40.14807113,297.2406913,297.2406816
2580,5115978,2.08E+18,2.08E+18,1.296629071,40.31663947,40.31665198,296.0135834,296.0135985
2581,5115978,2.08E+18,2.08E+18,6.305630207,40.29607915,40.29608418,296.0312424,296.0312495
2582,5115978,2.08E+18,2.08E+18,17.83046532,40.27563625,40.27564959,295.9937664,295.9937833
2583,5115978,2.08E+18,2.08E+18,10.59516144,40.28487053,40.28490192,296.0404889,296.0405115
2584,5115978,2.08E+18,2.08E+18,16.24496651,40.28302354,40.28306012,296.0402452,296.040263
2585,5115978,2.08E+18,2.08E+18,23.68610191,40.279802,40.27979678,296.0423554,296.0423668
2586,5115978,2.08E+18,2.08E+18,22.59846497,40.32139085,40.321398,296.0041536,296.0041647
2587,5115978,2.08E+18,2.08E+18,16.29003906,40.30404707,40.30405361,295.9766735,295.9766698
2588,5115978,2.08E+18,2.08E+18,16.96834373,40.27995361,40.2799603,296.0404319,296.0404278
2589,5115978,2.08E+18,2.08E+18,20.21516991,40.29870228,40.29871342,296.0223861,296.0223784
2590,5115978,2.08E+18,2.08E+18,15.36363411,40.29893976,40.29892681,296.0191871,296.0191984
2591,5115978,2.08E+18,2.08E+18,12.92149925,40.28798054,40.28798271,296.0294407,296.0294396
2592,5115978,2.08E+18,2.08E+18,7.802687168,40.32130606,40.3213319,296.0266994,296.0267216
2593,5115978,2.08E+18,2.08E+18,18.95609856,40.30894313,40.30894421,296.0343122,296.0343158
2594,5115978,2.08E+18,2.08E+18,13.7489109,40.32276048,40.32277632,296.0215717,296.021579
2595,5115978,2.08E+18,2.08E+18,5.063830853,40.32026364,40.32028691,296.0073139,296.0073296
2596,5115978,2.08E+18,2.08E+18,2.345637321,40.26364476,40.26366238,296.004697,296.0046967
2597,5115978,2.08E+18,2.08E+18,1.886692166,40.31134699,40.31136329,296.0297157,296.0297332
2598,5115978,2.08E+18,2.08E+18,2.791861773,40.32400986,40.3240279,296.0178225,296.0178352
2599,5115978,2.08E+18,2.08E+18,11.81510544,40.30120355,40.30120749,296.0366036,296.0366003
2600,5115978,2.08E+18,2.08E+18,26.15174675,40.32202145,40.32203284,295.9834908,295.9834971
2601,5115978,2.08E+18,2.08E+18,13.08588028,40.29742344,40.29744877,296.0181877,296.0181968
2602,5115978,2.08E+18,2.08E+18,13.23826408,40.27896603,40.27899473,295.9945403,295.9945858
2603,5115978,2.08E+18,2.08E+18,30.59038162,40.32413353,40.32416174,295.994933,295.9949444
2604,5115978,2.08E+18,2.08E+18,17.12088394,40.28316825,40.28318615,295.9839168,295.9839336
2605,5115978,2.08E+18,2.08E+18,10.99271297,40.27831502,40.27833753,295.9858906,295.9858956
2606,5115978,2.08E+18,2.08E+18,3.131293774,40.32416986,40.32419133,296.0127248,296.0127269
2607,5115978,2.08E+18,2.08E+18,20.20676041,40.32368038,40.32369128,296.024923,296.0249286
2608,5115978,2.08E+18,2.08E+18,5.864242554,40.32149762,40.32151878,295.9990533,295.9990694
2609,5115978,2.08E+18,2.08E+18,3.121504784,40.28308574,40.28311327,295.9832414,295.9832601
2610,5115978,2.08E+18,2.08E+18,19.70702934,40.29950706,40.29952992,295.9859302,295.9859399
2611,5115978,2.08E+18,2.08E+18,0.438109308,40.29673372,40.29675456,296.0049054,296.0049146
2612,5115978,2.08E+18,2.08E+18,4.776510239,40.28721923,40.28723295,295.9684147,295.9684238
2613,5115978,2.08E+18,2.08E+18,11.16831112,40.28388664,40.28390032,296.0450975,296.0450862
2614,5115978,2.08E+18,2.08E+18,10.43141556,40.3119018,40.31193237,295.9869128,295.9869358
2615,5115978,2.08E+18,2.08E+18,8.580844879,40.29510847,40.29512254,295.9744219,295.9744262
2616,5115978,2.08E+18,2.08E+18,0.878164828,40.29663746,40.29666352,296.0392131,296.0392161
2617,5115978,2.08E+18,2.08E+18,25.30542755,40.27853563,40.27854661,296.0176143,296.0176276
2618,5115978,2.08E+18,2.08E+18,13.54195976,40.30807959,40.30809867,296.0015922,296.0015893
2619,5115978,2.08E+18,2.08E+18,12.54555893,40.29234263,40.29235418,296.0488592,296.0488645
2620,5115978,2.08E+18,2.08E+18,4.142240047,40.31304569,40.31306866,295.9796264,295.9796414
2621,5115978,2.08E+18,2.08E+18,14.81855488,40.29072782,40.29074961,295.980764,295.9807487
2622,5115978,2.08E+18,2.08E+18,2.972841978,40.30478344,40.30479686,296.0073654,296.0073752
2623,5115978,2.08E+18,2.08E+18,2.792654037,40.30385923,40.30389414,295.969208,295.9692167
2624,5115978,2.08E+18,2.08E+18,3.398212194,40.30035444,40.30037548,295.9704357,295.9704422
2625,5115978,2.08E+18,2.08E+18,4.52233839,40.31442864,40.31445507,296.0154242,296.0154395
2626,5115978,2.08E+18,2.08E+18,15.25656986,40.27767065,40.2776827,295.9902266,295.9902364
2627,5115978,2.08E+18,2.08E+18,24.91986847,40.31851736,40.31853,296.0140529,296.0140574
2628,5115978,2.08E+18,2.08E+18,8.403478622,40.29058977,40.29061068,295.9757656,295.9758042
2629,5115978,2.08E+18,2.08E+18,7.912485123,40.28702352,40.28707509,295.9756155,295.9756099
2630,5115978,2.08E+18,2.08E+18,3.233355284,40.29311989,40.2931405,296.0186486,296.0186626
2631,5115978,2.08E+18,2.08E+18,20.8513813,40.29902628,40.29902881,295.9656652,295.9656594
2632,5115978,2.08E+18,2.08E+18,8.496278763,40.26515857,40.26516786,295.9937251,295.9937434
2633,5115978,2.08E+18,2.08E+18,14.26494312,40.26361824,40.26363262,295.9946551,295.9946508
2634,5115978,2.08E+18,2.08E+18,11.52578545,40.29382771,40.29384318,295.9677853,295.9677824
2635,5115978,2.08E+18,2.08E+18,4.895744801,40.27690888,40.27693593,295.9829532,295.9829567
2636,5115978,2.08E+18,2.08E+18,24.02535248,40.27712517,40.27713065,296.0102969,296.0102664
2637,5115978,2.08E+18,2.08E+18,10.53329659,40.28498318,40.28500171,296.0043158,296.0043085
2638,5115978,2.08E+18,2.08E+18,6.097109795,40.27696483,40.27698799,295.9807496,295.9807542
2639,5115978,2.08E+18,2.08E+18,0.770305395,40.26603902,40.26606399,296.0192256,296.0192392
2640,5115978,2.08E+18,2.08E+18,1.266824722,40.27494768,40.27497273,296.0097542,296.0097734
2641,5115978,2.08E+18,2.08E+18,0.312093496,40.29919882,40.29921769,295.9872486,295.9872625
2642,5115978,2.08E+18,2.08E+18,5.318343163,40.26704815,40.26705711,296.0286355,296.0286418
2643,5115978,2.08E+18,2.08E+18,1.983325243,40.3005121,40.30053669,296.0030897,296.0031026
2644,5115978,2.08E+18,2.08E+18,13.32458878,40.29385343,40.29386457,295.9876232,295.9876404
2645,5115978,2.08E+18,2.08E+18,3.075512409,40.30950795,40.30953908,295.9744397,295.9744566
2646,5115978,2.08E+18,2.08E+18,21.04948616,40.30737345,40.30735923,296.0457176,296.045704
2647,5115978,2.08E+18,2.08E+18,8.091984749,40.29382524,40.29384971,296.002187,296.0022013
2648,5115978,2.08E+18,2.08E+18,19.40141678,40.29269364,40.29270174,296.0408784,296.0408875
2649,5115978,2.08E+18,2.08E+18,0.081798695,40.2964528,40.29647522,295.9810677,295.981083
2650,5115978,2.08E+18,2.08E+18,25.7003746,40.27101547,40.27103622,296.0029672,296.0029672
2651,5115978,2.08E+18,2.08E+18,5.781981945,40.26708008,40.26709629,296.0059363,296.005948
2652,5115978,2.08E+18,2.08E+18,2.252582073,40.28016529,40.28019605,295.9908134,295.9908221
2653,5115978,2.08E+18,2.08E+18,16.12222481,40.29415028,40.29416139,295.9737884,295.9738033
2654,5115978,2.08E+18,2.08E+18,4.543054104,40.29411382,40.2941328,296.0082686,296.0082781
2655,5115978,2.08E+18,2.08E+18,10.93415833,40.28022934,40.28023776,296.0196476,296.0196614
2656,5115978,2.08E+18,2.08E+18,33.41756439,40.31690488,40.31691448,295.9822936,295.9822994
2657,5115978,2.08E+18,2.08E+18,21.44065475,40.3150994,40.31511569,296.0041471,296.0041479
2658,5115978,2.08E+18,2.08E+18,10.01820087,40.30176289,40.3017669,295.997506,295.9975187
2659,5115978,2.08E+18,2.08E+18,43.60010529,40.28189465,40.2819444,296.0142473,296.0142936
2660,5115978,2.08E+18,2.08E+18,4.550495625,40.27946152,40.27948317,296.0137429,296.013773
2661,5115978,2.08E+18,2.08E+18,0.532215238,40.315179,40.31520189,295.9918489,295.9918615
2662,5115978,2.08E+18,2.08E+18,18.87358093,40.29484418,40.29486035,295.9914232,295.9914265
2663,5115978,2.08E+18,2.08E+18,4.776354313,40.27812482,40.27815355,296.0110823,296.0111086
2664,5115978,2.08E+18,2.08E+18,38.22186279,40.27391265,40.27394419,296.0384223,296.0384447
2665,5115978,2.08E+18,2.08E+18,12.72704506,40.27913654,40.27914246,296.0077774,296.0077851
2666,5115978,2.08E+18,2.08E+18,0.362728894,40.28409923,40.28412467,296.0287958,296.0288085
2667,5115978,2.08E+18,2.08E+18,4.595639706,40.29771903,40.2977396,296.0198473,296.0198721
2668,5115978,2.08E+18,2.08E+18,4.583155155,40.29682446,40.29684562,296.0202774,296.0202743
2669,5115978,2.08E+18,2.08E+18,4.880886555,40.29569968,40.29572142,296.0179882,296.0179997
2670,5115978,2.08E+18,2.08E+18,10.87226486,40.28110628,40.28110332,296.0302669,296.030293
2671,5115978,2.08E+18,2.08E+18,5.148056984,40.27296722,40.27298663,295.9837406,295.9837605
2672,5115978,2.08E+18,2.08E+18,2.306883335,40.28316371,40.28320035,296.0279823,296.0279915
2673,5115978,2.08E+18,2.08E+18,8.507935524,40.31600027,40.3160103,296.0306799,296.0306918
2674,5115978,2.08E+18,2.08E+18,12.32223797,40.30463445,40.30465547,296.0062859,296.0063162
2675,5115978,2.08E+18,2.08E+18,4.971886635,40.29659123,40.29660708,295.9732772,295.973289
2676,5115978,2.08E+18,2.08E+18,4.017978668,40.31901157,40.31902994,295.9958988,295.9959082
